time,Power(W),Load_kW,shortwave_radiation_instant,direct_normal_irradiance_instant,diffuse_radiation_instant,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,temperature_2m ,relative_humidity_2m ,surface_pressure,wind_speed_10m,wind_direction_10m,direct_radiation_instant,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,uv_index,dew_point_2m,WS50M,WD50M,latitude,longitude,number,expver,cbh,cloud_cover_high,cloud_cover_low,cloud_cover_mid,cloud_cover,tciw,hour,day_of_year,month,day_of_week,is_day,solar_elevation
05/05/2016 03:00,0,0.1100281,0,0,0,0,0,0,29.68,80.66,100.65,3.73,168.6,0,0,0,0,0,26.02,4.39,168.6,9.67,80.18,0,1,1361.1104,94.4,10.08,7.85,94.61,0.001246379,3,126,5,3,0,0
05/05/2016 04:00,0,0,0,0,0,0,0,0,29.52,81.35,100.71,3.44,167.9,0,0,0,0,0,26,4.08,167.7,9.67,80.18,0,1,863.27686,93.61,15.85,14.15,93.92,0.001385543,4,126,5,3,0,0
05/05/2016 05:00,0,0.112032235,14.98,9.04,17.22,17.02,0.24,0.08,29.43,81.69,100.8,3.2,165.9,6.62,7.43,0.84,0,0.03,25.98,3.79,165.6,9.67,80.18,0,1,1108.0088,87.57,20.47,10.25,90.35,0.001175575,5,126,5,3,0,0
05/05/2016 06:00,644.7777778,2.648997419,152.55,150.14,110.27,185.3,0.42,0.06,29.64,80.29,100.9,3.12,163.8,71.62,85.2,8.5,0.08,0.38,25.9,3.34,163.6,9.67,80.18,0,1,1279.3191,74.4,14.26,18.05,78.72,0.000882615,6,126,5,3,1,2.718689103
05/05/2016 07:00,3431.666667,2.737007175,364.9,336.1,199.08,418.23,0.54,0.06,30.1,76.71,100.99,2.77,159.5,172.87,195.77,21.1,0.4,1.95,25.58,2.92,159,9.67,80.18,0,1,1094.0623,68.09,18.46,13.69,73.81,0.000834997,7,126,5,3,1,16.98913249
05/05/2016 08:00,6007.25,0.811338026,554.62,284.38,311.18,634.33,0.59,0.06,30.63,72.69,101.04,2.53,153.9,263.15,297.12,33.67,0.9,4.7,25.16,2.67,153.2,9.67,80.18,0,1,1136.7649,50.56,16.35,18.03,61.32,0.000487102,8,126,5,3,1,31.35026356
05/05/2016 09:00,8680.166667,0.74298751,664.92,376.07,271.57,808.4,0.58,0.06,31.13,68.9,101.04,2.35,149.3,315.25,377.73,42.06,1.39,6.95,24.73,2.5,148.4,9.67,80.18,0,1,1115.1235,44.23,11.21,16.41,51.09,0.000362604,9,126,5,3,1,45.73536432
05/05/2016 10:00,8067.909091,0.782336424,838.33,515.76,265.29,921.5,0.66,0.05,31.63,64.99,100.99,2.11,145.6,395.5,429.33,52.6,1.9,10.23,24.22,2.27,144.5,9.67,80.18,0,1,1089.2417,6.43,10.61,8.95,19.12,0.000126954,10,126,5,3,1,60.04394475
05/05/2016 11:00,7460.666667,0.425318753,908.25,527.92,292.25,954.75,0.69,0.05,32.06,61.58,100.9,1.81,144.9,425.17,443.02,56.19,2.09,11.65,23.71,1.99,143.6,9.67,80.18,0,1,976.93823,8.6,19.16,26.58,38.68,0.000144041,11,126,5,3,1,73.92120398
05/05/2016 12:00,9598.583333,0.386822065,793.8,309.52,357.26,918.6,0.62,0.06,32.36,59.07,100.78,1.52,148.2,372.28,425.5,49.41,1.8,9.62,23.29,1.71,146.2,9.67,80.18,0,1,1073.4202,21.19,22.4,17.02,43.43,0.001364877,12,126,5,3,1,83.26770223
05/05/2016 13:00,7522.666667,0.318443641,726.22,392.95,312.88,812.28,0.62,0.05,32.58,57.58,100.68,1.33,155.6,339.45,375.63,44.19,1.46,7.43,23.05,1.53,153.3,9.67,80.18,0,1,2435.962,34.67,6.81,10.69,44.56,0.001650522,13,126,5,3,1,73.92120398
05/05/2016 14:00,1904.583333,0.071811691,462.33,240.05,257.5,649.1,0.48,0.06,32.69,57.12,100.61,1.28,157,216.98,300.05,29.04,0.81,4.35,23.03,1.5,153.4,9.67,80.18,0,1,818.18384,44.83,0.47,7.54,48.21,0.002199933,14,126,5,3,1,60.04394475
05/05/2016 15:00,7549,0.45888264,289.73,127.06,178.52,438.92,0.4,0.06,32.71,57.58,100.58,1.28,155.6,137.08,201.8,18.11,0.38,1.88,23.19,1.51,151.1,9.67,80.18,0,1,689.02686,56.98,6.75,7.15,60.92,0.00329383,15,126,5,3,1,45.73536432
05/05/2016 16:00,3655.416667,0.626328363,143.35,46.16,109.63,208.07,0.35,0.05,32.63,57.82,100.61,1.32,149,67.65,93.43,8.59,0.09,0.45,23.19,1.52,145.5,9.67,80.18,0,1,692.53687,71.74,9.56,10.72,75.75,0.004467119,16,126,5,3,1,31.35026356
05/05/2016 17:00,898.9090909,1.238463149,20.52,4.51,21.73,27.92,0.21,0.06,32.35,59.49,100.66,1.42,142.2,9.32,12.08,1.16,0.01,0.03,23.41,1.6,139.8,9.67,80.18,0,1,623.7009,56.11,11.58,7.43,63.63,0.001873998,17,126,5,3,1,16.98913249
05/05/2016 18:00,175.5,2.376287553,0,0,0,0,0,0,32.03,62.25,100.74,1.62,139,0,0,0,0,0,23.89,1.81,136.8,9.67,80.18,0,1,564.90845,41.14,16.66,10.25,54.6,0.0006959,18,126,5,3,1,2.718689103
05/05/2016 19:00,0,2.73084743,0,0,0,0,0,0,31.77,64.54,100.82,2,139.1,0,0,0,0,0,24.26,2.29,137.7,9.67,80.18,0,1,597.6018,24.62,10.51,5.22,34.24,0.000699543,19,126,5,3,0,0
05/05/2016 20:00,0,2.510010183,0,0,0,0,0,0,31.5,67.05,100.88,2.52,140,0,0,0,0,0,24.66,2.96,138.6,9.67,80.18,0,1,632.9888,27.15,10.43,2.91,34.09,0.000332067,20,126,5,3,0,0
05/05/2016 21:00,0,0.752002532,0,0,0,0,0,0,31.21,69.61,100.92,3.06,141.6,0,0,0,0,0,25.02,3.68,140.3,9.67,80.18,0,1,760.6719,43.83,10.39,3.74,51.53,0.000307646,21,126,5,3,0,0
05/05/2016 22:00,0,2.43178078,0,0,0,0,0,0,30.93,71.79,100.91,3.5,145.1,0,0,0,0,0,25.25,4.24,144.2,9.67,80.18,0,1,797.5781,57.07,11.53,4.29,63.11,0.000273458,22,126,5,3,0,0
05/05/2016 23:00,0,2.145590373,0,0,0,0,0,0,30.65,73.69,100.85,3.8,149.5,0,0,0,0,0,25.43,4.62,149,9.67,80.18,0,1,917.96606,80.15,6.29,0.89,81.27,0.001196353,23,126,5,3,0,0
05/06/2016 00:00,0,0.257460842,0,0,0,0,0,0,30.39,75.36,100.78,4.01,154.3,0,0,0,0,0,25.56,4.83,154,9.67,80.18,0,1,2873.041,89.44,6.22,0.89,90.35,0.003136051,0,127,5,4,0,0
05/06/2016 01:00,0,0.013025553,0,0,0,0,0,0,30.13,76.85,100.72,4.07,158.9,0,0,0,0,0,25.63,4.89,158.6,9.67,80.18,0,1,3403.381,92.64,4.27,2.96,93.5,0.003273981,1,127,5,4,0,0
05/06/2016 02:00,0,0.345401682,0,0,0,0,0,0,29.89,78.19,100.68,4.12,164.5,0,0,0,0,0,25.69,4.9,164.3,9.67,80.18,0,1,6698.496,94.68,4.82,2.97,95.14,0.00265141,2,127,5,4,0,0
05/06/2016 03:00,0,0,0,0,0,0,0,0,29.65,79.5,100.68,4.15,169.3,0,0,0,0,0,25.74,4.93,169.1,9.67,80.18,0,1,2682.1458,92.91,4.87,3.73,93.31,0.004361592,3,127,5,4,0,0
05/06/2016 04:00,0,0.228110707,0,0,0,0,0,0,29.44,80.58,100.72,4.07,173.1,0,0,0,0,0,25.76,4.86,173,9.67,80.18,0,1,691.1775,95.69,10.72,7.84,96.37,0.004652027,4,127,5,4,0,0
05/06/2016 05:00,0,0.487377996,14.5,4.11,18.22,16.77,0.23,0.07,29.31,81.23,100.78,4.02,176.3,6.4,7.25,0.82,0,0.03,25.76,4.72,176.2,9.67,80.18,0,1,906.5967,91.99,9.79,11.3,94.06,0.004915658,5,127,5,4,0,0
05/06/2016 06:00,1045.8,2.559064222,149.5,131.04,108.3,180.27,0.41,0.06,29.58,79.53,100.85,4.06,178,69.87,81.68,8.46,0.08,0.38,25.68,4.34,177.9,9.67,80.18,0,1,3948.8398,92.95,15.03,15.73,94.31,0.006225437,6,127,5,4,1,2.764801122
05/06/2016 07:00,2818.1,2.764377946,338.1,336.61,193.7,411.7,0.5,0.06,30.24,75.31,100.93,3.75,178.5,159.19,191.2,19.68,0.37,1.8,25.4,3.98,178.4,9.67,80.18,0,1,939.72974,89.45,19.03,26.89,92.45,0.004480988,7,127,5,4,1,17.01556324
05/06/2016 08:00,6145.916667,0.855467129,566.4,431.5,215.67,629.72,0.61,0.06,30.96,70.86,100.97,3.4,182,266.98,293.83,33.73,0.88,4.55,25.04,3.6,181.6,9.67,80.18,0,1,3084.0764,88.42,14.81,26.92,92.11,0.003500764,8,127,5,4,1,31.35718208
05/06/2016 09:00,8718.5,0.590268161,730.72,578.63,210.31,803.95,0.64,0.05,31.68,66.38,100.96,2.94,189.4,343.65,374.9,44.81,1.43,7.45,24.61,3.1,188.3,9.67,80.18,0,1,879.08374,66.6,23.75,29.42,83.81,0.002429007,9,127,5,4,1,45.72000355
05/06/2016 10:00,10512.36364,0.217350888,834.58,573.59,262.73,917.3,0.66,0.06,32.29,62.87,100.93,2.5,202.9,392.22,427.18,52.03,1.87,9.88,24.26,2.63,200.7,9.67,80.18,0,1,694.5918,84.33,19.15,18.44,88.77,0.013993613,10,127,5,4,1,59.99694697
05/06/2016 11:00,11604,0.437210891,859.5,531.65,308.17,935.28,0.65,0.06,32.65,61.62,100.85,2.27,221.8,401.8,432.5,52.4,1.92,10.57,24.25,2.37,218.7,9.67,80.18,0,1,1315.1924,77.67,12.89,13.69,83.59,0.007357039,11,127,5,4,1,73.80783409
05/06/2016 12:00,11328.25,0.165333408,826.75,503.28,292.47,903.62,0.64,0.05,32.74,62.49,100.74,2.21,241,386.93,418.67,50.32,1.8,9.62,24.58,2.28,237.4,9.67,80.18,0,1,854.5288,93.81,11.05,4.55,94.42,0.016618297,12,127,5,4,1,82.98165221
05/06/2016 13:00,10060.5,0.427124945,690.3,362.43,310.75,800.12,0.59,0.06,32.66,63.41,100.64,2.27,252.8,323.34,371.22,41.55,1.36,6.8,24.75,2.31,250.2,9.67,80.18,0,1,663.9292,91.7,15.92,8.25,93.63,0.013855096,13,127,5,4,1,73.80783409
05/06/2016 14:00,5814.833333,0.237584508,461.08,173.57,269.25,633.75,0.47,0.06,32.43,64.26,100.58,2.11,257.9,217.5,294.12,28.6,0.79,4.2,24.75,2.13,256.4,9.67,80.18,0,1,711.6382,72.49,10.31,11.24,77.22,0.005482249,14,127,5,4,1,59.99694697
05/06/2016 15:00,900.7,0.63656728,292.2,195.69,162.19,423.58,0.41,0.06,32.22,64.56,100.56,1.6,259.2,138.35,195.72,18.11,0.37,1.83,24.63,1.59,258.1,9.67,80.18,0,1,581.40576,50.31,12.82,13.89,61.36,0.004304342,15,127,5,4,1,45.72000355
05/06/2016 16:00,1411.636364,0.47546236,139.02,84.69,102.45,200.07,0.34,0.06,31.98,64.86,100.59,0.83,247.4,65.5,90.7,8.37,0.09,0.43,24.51,0.8,244.7,9.67,80.18,0,1,552.2732,62.07,14.69,31.32,73.94,0.008192267,16,127,5,4,1,31.35718208
05/06/2016 17:00,1040.2,0.833183958,19.17,6.16,21.71,26.95,0.2,0.06,31.74,65.42,100.66,0.52,160.9,8.93,11.93,1.1,0,0.03,24.43,0.57,156.1,9.67,80.18,0,1,547.51855,80.99,17.67,20.99,85,0.011476021,17,127,5,4,1,17.01556324
05/06/2016 18:00,317,2.524975519,0,0,0,0,0,0,31.54,66.98,100.75,1.42,123.2,0,0,0,0,0,24.63,1.55,122.4,9.67,80.18,0,1,563.24927,90.99,9.98,9.98,91.12,0.010312401,18,127,5,4,1,2.764801122
05/06/2016 19:00,0,2.510563255,0,0,0,0,0,0,31.4,69.2,100.8,2.38,120.3,0,0,0,0,0,25.08,2.63,119.9,9.67,80.18,0,1,460.78003,93.6,6.43,7.9,94.52,0.015556861,19,127,5,4,0,0
05/06/2016 20:00,0,2.547697366,0,0,0,0,0,0,31.19,72.18,100.85,3.21,121.1,0,0,0,0,0,25.6,3.69,120.6,9.67,80.18,0,1,470.4231,98.16,6.17,4.1,98.16,0.028998319,20,127,5,4,0,0
05/06/2016 21:00,0,1.107901771,0,0,0,0,0,0,30.97,73.99,100.87,3.9,124.5,0,0,0,0,0,25.8,4.56,124.2,9.67,80.18,0,1,528.62256,97.72,2.43,6.39,97.72,0.023020204,21,127,5,4,0,0
05/06/2016 22:00,0,2.036424285,0,0,0,0,0,0,30.76,75.39,100.84,4.36,129.1,0,0,0,0,0,25.92,5.14,128.8,9.67,80.18,0,1,838.80566,84.05,12.14,10.9,86.65,0.012016661,22,127,5,4,0,0
05/06/2016 23:00,0,2.064041117,0,0,0,0,0,0,30.5,76.81,100.79,4.43,133.6,0,0,0,0,0,25.99,5.26,133.3,9.67,80.18,0,1,941.80835,86.36,14.59,12.2,90.37,0.0085385,23,127,5,4,0,0
05/07/2016 00:00,0,0.217329782,0,0,0,0,0,0,30.26,77.92,100.71,4.19,138.6,0,0,0,0,0,26,4.99,138.2,9.67,80.18,0,1,647.5354,82.54,5.94,4.73,84.95,0.010760535,0,128,5,5,0,0
05/07/2016 01:00,0,0.307364445,0,0,0,0,0,0,29.99,79.06,100.65,3.8,144.8,0,0,0,0,0,25.97,4.58,144.3,9.67,80.18,0,1,504.72485,88.74,13.08,5.36,90.56,0.016137362,1,128,5,5,0,0
05/07/2016 02:00,0,0,0,0,0,0,0,0,29.75,80.16,100.62,3.35,151.1,0,0,0,0,0,25.99,4.09,150.4,9.67,80.18,0,1,829.2373,78.86,10.6,1.83,84.31,0.006203178,2,128,5,5,0,0
05/07/2016 03:00,0,0,0,0,0,0,0,0,29.56,81.1,100.64,2.98,155.6,0,0,0,0,0,25.99,3.67,154.8,9.67,80.18,0,1,628.7473,44.29,7.43,1.56,50.5,0.002075063,3,128,5,5,0,0
05/07/2016 04:00,0,0.26253492,0,0,0,0,0,0,29.43,81.75,100.69,2.81,158.5,0,0,0,0,0,26.01,3.46,157.7,9.67,80.18,0,1,719.10205,18.28,6.62,0.83,25.08,0.000462625,4,128,5,5,0,0
05/07/2016 05:00,0,0.258229856,14.32,9.05,18.07,16.15,0.23,0.08,29.35,82.07,100.76,2.74,156.1,6.3,7.05,0.81,0,0.03,25.99,3.34,155.4,9.67,80.18,0,1,810.48486,23.07,14.49,12.17,33.54,0.000459027,5,128,5,5,0,0
05/07/2016 06:00,635.2,2.882277869,148.38,125.68,118.39,172.48,0.41,0.06,29.58,80.28,100.83,2.98,149.8,68.45,77.95,8.09,0.07,0.32,25.85,3.28,149.4,9.67,80.18,0,1,2815.639,65.94,17.48,24.63,71.74,0.00125619,6,128,5,5,1,2.810050536
05/07/2016 07:00,3294,3.093339538,362.1,229.31,228.56,405.55,0.54,0.06,29.9,78.61,100.89,3.16,143.2,170.45,188.72,20.66,0.38,1.85,25.81,3.42,142.6,9.67,80.18,0,1,997.76855,71.81,15.87,15.25,74.7,0.000843576,7,128,5,5,1,17.04111488
05/07/2016 08:00,6387.5,0.879301866,580.08,480.69,211.27,621.9,0.62,0.06,30.3,76.15,100.92,3.42,141.4,272.86,290.37,34.24,0.89,4.53,25.66,3.64,141,9.67,80.18,0,1,1023.5127,26.69,15.25,13.68,41.84,0.000191689,8,128,5,5,1,31.36313361
05/07/2016 09:00,8931.75,0.860478703,744.3,504.65,268.04,797.35,0.65,0.05,30.78,73.47,100.9,3.47,144,349.93,372.12,45.47,1.45,7.47,25.51,3.68,143.8,9.67,80.18,0,1,1026.9082,5.31,14.89,9.89,22.57,2.93E-05,9,128,5,5,1,45.70348616
05/07/2016 10:00,10784.27273,0.648635055,874.12,561.34,267.29,909.17,0.69,0.05,31.2,70.94,100.87,3.27,147,410.02,422.97,53.91,1.9,10.3,25.31,3.47,146.8,9.67,80.18,0,1,1051.2273,11.83,10.4,10.82,22.69,0.000189239,10,128,5,5,1,59.94842056
05/07/2016 11:00,11594.4,0.35820147,921.67,609.1,268.99,958.78,0.7,0.05,31.6,68.31,100.8,2.98,149.6,432.08,445.6,57.42,2.11,11.68,25.06,3.17,149.3,9.67,80.18,0,1,2269.9238,37.35,32.66,5.91,60.38,0.007360663,11,128,5,5,1,73.69241273
05/07/2016 12:00,10727.5,0.809917935,800.4,664.62,191.32,924.5,0.62,0.05,31.91,66.1,100.71,2.65,151.6,375.05,429.8,50.42,1.81,9.75,24.79,2.84,151.4,9.67,80.18,0,1,735.3655,61.32,39.14,34.73,74.89,0.02929708,12,128,5,5,1,82.7005473
05/07/2016 13:00,7158.25,0.487829864,736.88,461.88,280.55,816.33,0.63,0.05,32.09,64.49,100.64,2.39,154,346.48,379.22,45.27,1.48,7.6,24.54,2.58,153.5,9.67,80.18,0,1,718.94653,80.86,31.21,33.57,87.59,0.039081585,13,128,5,5,1,73.69241273
05/07/2016 14:00,3763.545455,0.224194142,564.03,327.05,283.63,643.58,0.58,0.06,32.17,63.55,100.6,2.33,153.4,264.02,298.03,33.72,0.91,4.78,24.36,2.53,152.9,9.67,80.18,0,1,1871.7644,97.21,22.35,29.08,98.36,0.061166856,14,128,5,5,1,59.94842056
05/07/2016 15:00,2253.166667,0.623124758,314.2,214.65,178.19,435.02,0.44,0.06,32.11,63.5,100.59,2.36,150.6,147.4,200.7,19.24,0.38,1.9,24.3,2.56,150.2,9.67,80.18,0,1,1562.0828,99.74,6.73,22.18,99.74,0.06221398,15,128,5,5,1,45.70348616
05/07/2016 16:00,2769.272727,0.550771276,159.12,84.18,120.68,211.62,0.38,0.06,31.95,64.8,100.64,2.51,149.5,74.46,96.2,9.41,0.1,0.47,24.49,2.75,149.4,9.67,80.18,0,1,1752.0012,99.35,2.68,13.91,99.61,0.05929786,16,128,5,5,1,31.36313361
05/07/2016 17:00,828.5,1.190171788,23.2,13.85,29.6,29.52,0.24,0.06,31.6,67.92,100.72,2.72,150,10.6,12.95,1.26,0.01,0.03,24.95,3.1,149,9.67,80.18,0,1,1256.4915,97.41,0.95,4.48,97.41,0.048025105,17,128,5,5,1,17.04111488
05/07/2016 18:00,185,2.835703211,0,0,0,0,0,0,31.22,72.21,100.81,2.98,151.8,0,0,0,0,0,25.63,3.61,150.7,9.67,80.18,0,1,1179.5278,98.14,5.51,6.88,98.14,0.040584512,18,128,5,5,1,2.810050536
05/07/2016 19:00,0,2.8334323,0,0,0,0,0,0,31.01,74.01,100.89,3.41,152.8,0,0,0,0,0,25.85,4.16,152.1,9.67,80.18,0,1,1556.2607,92.78,5.36,6.28,92.94,0.043155517,19,128,5,5,0,0
05/07/2016 20:00,0,2.934182382,0,0,0,0,0,0,30.78,75.82,100.96,3.78,156.5,0,0,0,0,0,26.04,4.66,156.1,9.67,80.18,0,1,3041.8652,92.13,8.1,4.02,92.44,0.03880233,20,128,5,5,0,0
05/07/2016 21:00,0,1.17520471,0,0,0,0,0,0,30.53,77.66,100.98,4.06,162.1,0,0,0,0,0,26.2,5.04,161.9,9.67,80.18,0,1,2968.1282,89.39,0.76,1.87,89.71,0.029743243,21,128,5,5,0,0
05/07/2016 22:00,0,2.512805378,0,0,0,0,0,0,30.3,79.27,100.97,4.3,169.3,0,0,0,0,0,26.34,5.33,169.2,9.67,80.18,0,1,740.39136,97.71,1.93,1.8,97.92,0.038291942,22,128,5,5,0,0
05/07/2016 23:00,0,2.42219679,0,0,0,0,0,0,30.06,80.76,100.91,4.51,177.1,0,0,0,0,0,26.42,5.56,177,9.67,80.18,0,1,4707.172,96.2,8.57,5.13,96.66,0.033163846,23,128,5,5,0,0
05/08/2016 00:00,0,0.13017055,0,0,0,0,0,0,29.84,81.94,100.82,4.72,183.5,0,0,0,0,0,26.44,5.8,183.6,9.67,80.18,0,1,2820.247,94.89,18.17,9.08,95.33,0.025890864,0,129,5,6,0,0
05/08/2016 01:00,0,0.042480512,0,0,0,0,0,0,29.64,82.84,100.72,4.89,186.6,0,0,0,0,0,26.44,6,186.8,9.67,80.18,0,1,2707.4429,90.93,20.86,11.78,92.63,0.029289212,1,129,5,6,0,0
05/08/2016 02:00,0,0.019058761,0,0,0,0,0,0,29.51,83.26,100.66,4.87,189.5,0,0,0,0,0,26.4,5.98,189.8,9.67,80.18,0,1,514.8733,94.61,24.82,4.96,96.74,0.029191539,2,129,5,6,0,0
05/08/2016 03:00,0,0.031772726,0,0,0,0,0,0,29.43,83.31,100.67,4.47,196.7,0,0,0,0,0,26.33,5.52,196.5,9.67,80.18,0,1,561.228,92.79,23.56,9.58,95.76,0.021322906,3,129,5,6,0,0
05/08/2016 04:00,0,0.159199955,0,0,0,0,0,0,29.37,83.19,100.74,4.05,208.3,0,0,0,0,0,26.24,5,207.9,9.67,80.18,0,1,657.38257,91.74,19.66,5.4,94.11,0.008821916,4,129,5,6,0,0
05/08/2016 05:00,0,0.265848716,16.5,33.32,17.6,19.1,0.26,0.07,29.41,82.76,100.82,3.77,219.9,7.35,8.4,0.93,0,0.03,26.2,4.61,219.5,9.67,80.18,0,1,775.91284,76.74,18.4,27.09,84.65,0.006066732,5,129,5,6,0,0
05/08/2016 06:00,757.2727273,2.888992479,180.32,294.8,108.35,200.1,0.49,0.06,29.91,79.61,100.9,3.81,229.3,85.53,94.3,9.53,0.08,0.4,26.03,4.21,229.6,9.67,80.18,0,1,838.99756,99.98,19.6,23.69,99.98,0.009899639,6,129,5,6,1,2.854426349
05/08/2016 07:00,2320.416667,3.160141524,411.67,556.42,137.12,435.65,0.61,0.06,30.34,76.23,100.97,3.42,238,197.47,207.62,23.81,0.44,2.15,25.71,3.66,238.5,9.67,80.18,0,1,599.11035,79.14,28.7,17.79,88.96,0.005379543,7,129,5,6,1,17.06580133
05/08/2016 08:00,7054.75,1.026121493,618,522.01,193.29,651.6,0.66,0.06,30.86,72.64,101,2.77,241.6,296.5,309.8,37.96,1.01,5.18,25.38,2.92,241.8,9.67,80.18,0,1,650.03564,72.33,15.61,14.34,78.74,0.005702402,8,129,5,6,1,31.36816081
05/08/2016 09:00,7798.833333,1.08746728,728.47,590.85,208.44,823.08,0.64,0.05,31.3,69.72,100.99,2.1,241.8,349.68,389.88,46.89,1.54,8.02,25.12,2.18,241.8,9.67,80.18,0,1,907.49146,67.15,5.98,15.32,72.71,0.002865107,9,129,5,6,1,45.68589364
05/08/2016 10:00,8197.25,0.5090475,798.15,527.68,271.98,934.17,0.63,0.06,31.67,67.05,100.94,1.41,241.3,381.93,441.27,52.8,1.94,10.3,24.81,1.45,240.6,9.67,80.18,0,1,848.60913,71.69,14.8,20.59,77.96,0.046292417,10,129,5,6,1,59.89851442
05/08/2016 11:00,3592.416667,0.946687726,838.65,462.46,307.98,969,0.64,0.05,32.01,64.76,100.87,0.87,242.5,401.39,456.5,55.15,2.09,11.5,24.55,0.87,239.6,9.67,80.18,0,1,1157.4963,89.16,7.79,20.26,91.66,0.029481772,11,129,5,6,1,73.57526732
05/08/2016 12:00,490.75,0.457373102,601.88,206.24,313.55,938.08,0.47,0.06,32.28,62.88,100.78,0.48,244,290.18,442.43,42.15,1.58,8.27,24.32,0.47,236.3,9.67,80.18,0,1,1986.4438,93.25,4.99,15,95.19,0.020526532,12,129,5,6,1,82.42447081
05/08/2016 13:00,4048.405644,0.213102401,593.2,238.7,286.51,836.85,0.51,0.06,32.43,61.68,100.71,0.05,248.2,288.03,395.78,39.8,1.35,6.7,24.13,0.07,180,9.67,80.18,0,1,696.07007,93.46,5.7,12.68,93.95,0.02860485,13,129,5,6,1,73.57526732
05/08/2016 14:00,5719.802394,0.255498745,409.6,167.42,220.18,674,0.42,0.06,32.42,61.36,100.65,0.46,96.2,201.77,319.9,28,0.81,4.32,24.03,0.54,100.7,9.67,80.18,0,1,725.17114,99.28,1.33,8.48,99.28,0.05520918,14,129,5,6,1,59.89851442
05/08/2016 15:00,3623.659253,0.607262729,204.07,112.5,120.71,463.88,0.29,0.06,32.32,61.79,100.63,1.13,98.1,102.45,220.75,14.41,0.31,1.55,24.05,1.22,99.5,9.67,80.18,0,1,663.7097,98.71,1.62,17.05,98.71,0.03346655,15,129,5,6,1,45.68589364
05/08/2016 16:00,2008.234205,0.67761806,107.62,44.4,82.66,230.8,0.26,0.05,32.13,62.98,100.68,1.74,100.3,53.45,108.95,7.34,0.08,0.4,24.18,1.87,100.5,9.67,80.18,0,1,800.1282,98.8,4.78,11.58,98.8,0.025766153,16,129,5,6,1,31.36816081
05/08/2016 17:00,392.5,1.167256681,14.85,17.12,16.65,32.62,0.15,0.05,31.74,66.29,100.75,2.31,104.3,7.1,14.57,0.99,0,0.03,24.69,2.58,102.7,9.67,80.18,0,1,2047.1372,98.21,4.07,15.48,98.6,0.024856646,17,129,5,6,1,17.06580133
05/08/2016 18:00,222,2.718123143,0,0,0,0,0,0,31.34,69.82,100.81,2.81,108.2,0,0,0,0,0,25.19,3.34,106,9.67,80.18,0,1,2129.4497,99.03,2.55,13.33,99.03,0.024175618,18,129,5,6,1,2.854426349
05/08/2016 19:00,0,2.962437013,0,0,0,0,0,0,31.12,71.48,100.88,3.23,112,0,0,0,0,0,25.38,3.95,109.7,9.67,80.18,0,1,1936.9009,99.22,2.52,7.18,99.22,0.02438977,19,129,5,6,0,0
05/08/2016 20:00,0,2.621928084,0,0,0,0,0,0,30.91,73.05,100.93,3.36,114.4,0,0,0,0,0,25.55,4.17,112.4,9.67,80.18,0,1,1882.4712,99.71,2.5,11.29,99.71,0.036437918,20,129,5,6,0,0
05/08/2016 21:00,0,0.842688854,0,0,0,0,0,0,30.72,74.41,100.96,3.26,117.4,0,0,0,0,0,25.67,4.07,115.6,9.67,80.18,0,1,1801.7224,99.69,4.82,15.22,99.69,0.03763093,21,129,5,6,0,0
05/08/2016 22:00,0,2.293976171,0,0,0,0,0,0,30.51,75.69,100.94,3.05,122.5,0,0,0,0,0,25.75,3.82,120.7,9.67,80.18,0,1,429.60986,100,11.3,14.65,100,0.060601745,22,129,5,6,0,0
05/08/2016 23:00,0,2.242728792,0,0,0,0,0,0,30.28,76.98,100.89,2.83,128,0,0,0,0,0,25.82,3.53,126.3,9.67,80.18,0,1,511.05444,99.61,19.41,38.48,99.62,0.08259857,23,129,5,6,0,0
05/09/2016 00:00,0,0.174525976,0,0,0,0,0,0,30.05,78.18,100.82,2.64,133.6,0,0,0,0,0,25.85,3.28,131.9,9.67,80.18,0,1,426.93677,99.07,13.4,38.11,99.3,0.07949716,0,130,5,0,0,0
05/09/2016 01:00,0,0,0,0,0,0,0,0,29.83,79.27,100.76,2.44,137.8,0,0,0,0,0,25.87,3.02,136.2,9.67,80.18,0,1,384.53613,99.98,11.9,75.85,99.98,0.085498035,1,130,5,0,0,0
05/09/2016 02:00,0,0.168644758,0,0,0,0,0,0,29.63,80.32,100.73,2.47,140.3,0,0,0,0,0,25.9,3.03,139,9.67,80.18,0,1,483.7754,100,10.88,78.19,100,0.090043664,2,130,5,0,0,0
05/09/2016 03:00,0,0.199139373,0,0,0,0,0,0,29.47,81.03,100.74,2.53,137.2,0,0,0,0,0,25.89,3.12,136.4,9.67,80.18,0,1,430.15918,99.99,19.73,59.94,99.99,0.07706559,3,130,5,0,0,0
05/09/2016 04:00,0,0.016695494,0,0,0,0,0,0,29.34,81.6,100.79,2.65,134.8,0,0,0,0,0,25.9,3.25,134.3,9.67,80.18,0,1,520.7627,99.55,15.24,56.87,99.79,0.048184525,4,130,5,0,0,0
